zip,data
49456,1
49461,1
49464,6
49501,1
49505,1
49512,2
49548,124
49601,2
49615,1
49616,11
49683,1
49684,1
49685,1
49690,1
49721,1
49735,58
49738,1
49740,1
49781,1
50009,1
50014,1
50021,1
50022,40
50023,93
50129,67
50131,1
50201,28
50211,2
50214,1
50219,1
50220,42
50248,1
50263,1
50266,1
50313,3
50424,13
50436,66
50458,7
50466,76
50472,43
50613,83
50677,1
50701,1
51018,1
51109,1
51241,1
51246,1
51334,13
51355,48
51501,544
51503,2
52003,1
52052,54
52136,68
52175,1
52205,5
52233,120
52240,45
52246,1
52302,1
52314,1
52325,1
52340,1
52403,1
52405,1
52501,102
52722,1
52732,1
52803,1
52804,237
52806,107
52807,1
53019,75
53042,46
53072,1
53090,1
53094,1
53104,1
53121,64
53132,16
53137,1
53144,22
53147,1
53151,1
53153,1
53177,149
53189,1
53220,61
53511,1
53532,119
53541,1
53546,1
53548,1
53563,36
53593,1
53597,1
53598,1
53704,27
53711,1
53714,1
53719,1
53812,42
53916,1
53944,1
54017,1
54025,1
54082,1
54153,1
54204,1
54220,2
54235,123
54301,1
54401,1
54409,25
54448,1
54455,1
54476,2
54484,1
54487,6
54512,1
54514,1
54548,1
54568,18
54669,41
54703,1
54721,129
54729,251
54738,1
54739,4
54742,1
54830,1
54843,1
54859,108
54868,60
54872,14
54880,23
54902,1
54912,1
54913,1
54935,14
54956,111
54964,1
54970,33
54982,1
55008,1
55012,1
55014,1
55020,1
55021,3
55024,1
55025,2
55032,1
55038,139
55040,2
55044,4
55051,16
55053,1
55056,1
55060,165
55063,1
55068,1
55082,1
55088,1
55102,1
55110,2
55112,2
55126,1
55301,1
55303,561
55304,48
55305,16
55309,1
55311,80
55316,1
55319,1
55320,144
55330,22
55337,1
55345,1
55359,1
55362,23
55364,1
55371,13
55372,4
55374,91
55379,1
55391,2
55414,1
55428,1
55431,1
55432,256
55444,1
55446,1
55721,1
55744,2
55756,115
55811,296
55901,94
55920,68
55947,36
55976,1
55992,1
56001,120
56007,1
56011,2
56055,108
56081,1
56093,1
56096,1
56258,1
56301,288
56308,49
56310,1
56331,1
56332,62
56345,218
56347,33
56362,195
56377,1
56441,1
56464,1
56472,2
56484,34
56501,1
56601,2
56633,1
56748,1
56751,1
57103,1
57104,1
57106,1
57350,1
57567,1
57702,74
57718,6
57745,1
57783,1
58078,274
58103,52
58104,1
58501,1
58503,3
58545,1
58701,179
58802,71
58854,1
59047,2
59101,194
59105,1
59404,1
59405,1
59425,1
59457,1
59601,107
59602,1
59604,1
59701,127
59718,1
59720,1
59725,1
59808,246
59823,1
59829,1
59833,1
59860,1
59901,55
59912,2
60002,75
60010,2
60012,1
60014,1
60031,1
60033,2
60034,1
60044,1
60046,1
60048,1
60050,1
60060,31
60075,69
60078,1
60083,1
60084,189
60087,9
60098,1
