zip,data
45242,1
45247,107
45255,1
45309,1
45320,20
45322,1
45324,1
45332,1
45333,2
45342,35
45344,41
45356,77
45365,1
45371,2
45373,59
45385,64
45402,1
45404,1
45409,1
45420,1
45424,1
45429,4
45430,1
45431,2
45440,1
45458,3
45459,1
45503,2
45506,342
45601,3
45619,1
45623,0
45638,3
45640,155
45656,1
45660,1
45663,1
45690,1
45694,1
45701,40
45710,1
45714,0
45750,237
45804,1
45805,1
45807,68
45840,161
45875,56
45885,1
45891,1
45895,1
46030,2
46033,1
46037,1
46040,1
46060,1
46062,1
46074,149
46075,1
46077,1
46104,1
46112,3
46120,0
46122,1
46123,2
46131,1
46140,1
46142,1
46158,1
46201,1
46203,1
46214,1
46221,5
46222,65
46234,1
46237,2
46241,284
46254,1
46256,1
46259,1
46260,1
46303,2
46304,3
46307,1
46310,1
46311,1
46321,1
46322,9
46323,96
46342,1
46350,1
46368,1
46375,1
46385,71
46410,27
46506,1
46530,2
46562,0
46563,108
46580,4
46601,1
46614,1
46714,1
46774,1
46808,1
46816,1
46825,1
46845,1
46910,0
46933,0
47001,1
47012,1
47025,3
47042,78
47112,2
47129,124
47150,2
47165,1
47172,1
47201,0
47240,1
47246,0
47250,1
47265,1
47283,8
47374,2
47387,1
47390,1
47403,2
47441,1
47446,1
47630,1
47708,1
47715,183
47862,1
47905,2
47906,2
47909,2
47921,1
47933,1
47960,2
47966,1
48001,1
48002,0
48009,1
48015,0
48017,2
48035,7
48038,1
48041,2
48042,1
48043,1
48045,3
48047,8
48050,121
48051,67
48054,1
48060,2
48062,1
48065,1
48067,1
48071,2
48073,2
48081,1
48082,1
48083,1
48084,1
48085,1
48088,1
48089,1
48092,2
48093,1
48103,90
48108,1
48114,115
48116,48
48117,0
48118,2
48124,3
48126,3
48127,178
48128,1
48130,1
48139,1
48141,1
48146,99
48150,49
48158,1
48159,1
48160,2
48161,352
48162,1
48166,1
48167,1
48170,7
48174,1
48178,2
48180,171
48182,4
48183,2
48185,2
48187,16
48188,1
48189,1
48193,1
48197,3
48230,1
48236,2
48237,1
48302,146
48306,1
48307,1
48309,1
48310,1
48313,3
48316,2
48317,1
48324,2
48326,2
48327,1
48328,96
48329,2
48331,1
48335,206
48336,2
48342,2
48346,1
48356,0
48357,3
48359,1
48371,1
48375,1
48382,1
48415,1
48423,1
48430,1
48439,1
48446,136
48451,1
48453,29
48471,301
48532,1
48601,1
48603,1
48629,0
48635,1
48640,1
48642,2
48657,1
48706,1
48726,1
48768,1
48820,1
48843,47
48854,179
48858,1
48879,25
48915,0
49001,169
49009,54
49015,3
49022,65
49036,1
49048,60
49051,1
49053,1
49056,1
49065,1
49067,1
49079,167
49080,1
49085,2
49090,16
49093,1
49097,0
49101,2
49103,1
49117,1
49202,1
49203,2
49221,59
49235,1
49240,1
49247,1
49254,90
49286,96
49304,0
49316,1
49321,0
49327,1
49331,1
49332,103
49337,1
49417,1
49418,1
49423,1
49424,5
49426,289
49431,0
49437,1
49440,58
49442,3
49448,0
49457,1
49464,1
49504,130
49506,1
49508,2
49512,114
49534,1
49548,34
49615,0
49656,0
49707,2
49712,2
49713,1
49721,1
49723,1
49770,36
49802,0
49807,1
49855,2
49858,35
49866,0
50021,1
50022,101
50035,1
50036,1
50049,168
50056,1
50125,0
50142,1
50158,1
50210,0
50211,2
50213,2
50217,15
50220,6
50266,4
50273,71
50313,84
50315,28
50323,1
50421,1
50459,1
50461,1
50480,1
50501,1
50604,1
50613,4
50644,0
50659,12
50660,2
50677,1
50707,2
50801,1
51012,1
51104,1
51105,55
51106,1
51360,1
51503,2
51534,1
51552,55
51561,103
52040,1
52073,1
52101,1
52205,1
52241,1
52302,3
52317,2
52340,1
52402,2
52403,16
52411,1
52556,1
52591,1
52601,46
52722,202
52726,1
52732,2
52742,0
52748,1
52772,1
52778,1
52801,1
52806,4
53005,1
53012,308
53014,1
53018,1
53020,0
53027,1
53037,1
53038,25
53040,1
53042,2
53045,119
53051,4
53066,1
53070,1
53072,40
53074,40
53081,24
53085,1
53086,1
53092,126
53095,225
53103,634
53110,1
53114,167
53120,1
53121,125
53132,1
53140,1
53142,2
53143,1
53144,2
53147,156
53149,121
53151,92
53154,167
53158,1
53168,2
53177,1
53182,41
53189,346
53202,2
53207,1
53211,1
53220,135
53221,1
53222,1
53223,258
53225,295
53226,1
53235,3
53402,2
53405,1
53406,61
53520,1
53528,0
53532,53
53534,1
53551,1
53566,1
53581,144
53590,2
53703,1
53704,2
53713,219
53716,2
53812,8
53901,2
53934,0
53948,47
53965,1
54002,1
54016,16
54017,79
54021,1
54107,41
54111,1
54115,218
54130,130
54153,1
54157,182
54246,3
54303,1
54313,1
54403,1
54405,1
54408,0
54476,1
54481,2
54514,1
54539,1
54656,1
54665,1
54669,2
54701,1
54703,2
54729,1
54745,1
54848,1
54870,0
54901,69
54902,1
54904,128
54913,194
54914,1
54915,2
54935,0
54937,119
54942,1
54947,1
54952,1
54956,1
54961,1
54981,1
55008,137
55009,2
55013,1
55016,1
55020,1
55033,1
55042,1
55044,98
55047,1
55051,3
55060,12
55066,113
55068,1
55075,73
55076,1
55109,0
55113,1
55116,1
55119,1
55122,2
55123,0
55124,1
55125,2
55301,2
55303,2
55308,1
55311,1
55315,1
55317,0
55321,13
55328,135
55330,34
55337,1
55340,1
55342,1
55343,286
55344,94
55346,0
55362,212
55363,1
55369,3
55371,1
55372,1
55379,0
55386,1
55387,0
55388,1
55389,45
55391,1
55398,1
55405,1
55406,1
55412,0
55416,1
55419,1
55422,1
55423,1
55427,1
55431,2
55433,0
55438,1
55446,1
55447,1
55448,1
55719,1
55734,1
55744,1
55803,1
55804,1
55901,31
55902,1
55904,1
55927,1
55971,0
55983,1
56001,1
56003,138
56007,1
56011,1
56020,0
56031,1
56037,1
56055,23
56201,56
56270,1
56284,1
56303,1
56304,251
56308,2
56320,1
56345,1
56367,1
56379,87
56387,11
56401,1
56425,38
56450,1
56458,1
56468,2
56520,1
56601,46
56710,3
57062,1
57106,1
57108,0
57201,1
57216,1
57451,0
57701,1
57702,1
57783,50
57785,1
58059,1
58075,1
58203,0
58282,1
58301,1
58341,1
58474,1
58501,1
58504,1
58601,1
58701,1
58854,1
59019,1
59404,1
59405,130
59701,53
59714,1
59718,1
59725,1
59804,1
59808,1
59840,1
59922,1
59931,1
60002,0
60004,79
60005,3
60010,49
60013,1
60014,161
60016,137
60020,1
60031,3
60033,2
60045,1
60046,164
60047,2
60048,67
60050,1
60051,0
60056,3
60067,0
60068,1
60070,0
60072,1
60073,2
60074,109
60076,1
60081,1
60084,168
60085,2
60087,1
60089,4
60090,2
60093,1
60096,1
60098,297
60101,3
60102,3
60103,3
60106,42
60107,3
60115,56
60119,1
60120,158
60123,2
60124,1
60133,1
60137,3
60139,1
60140,1
60142,1
60148,1
60152,56
60156,4
60162,2
60168,1
60169,1
60172,134
60173,2
60174,107
60177,2
60178,2
60181,239
60185,107
60188,78
60189,2
60190,1
60191,1
60193,3
60195,1
60401,1
60402,27
60404,51
60406,1
60410,2
60421,1
60423,0
60424,1
60435,129
60436,1
60439,0
60440,1
60441,63
60442,1
60443,2
60445,1
60446,2
60447,1
60451,3
60453,2
60462,3
60465,47
60468,1
60471,0
60473,1
60476,0
60480,1
60481,9
60484,2
60487,104
60490,1
60491,1
60504,3
60505,1
60506,1
60510,1
60515,250
60516,1
60517,3
60521,1
60523,1
60525,256
60527,1
60532,99
60538,1
60542,1
60543,2
60544,2
60546,1
60555,2
60558,1
60559,1
60560,0
60561,1
60563,3
60564,4
60585,1
60586,4
60606,2
60608,161
60610,1
60612,2
60614,1
60616,1
60618,1
60622,1
60631,1
60640,1
60641,1
60643,2
60654,3
60680,1
60707,1
60712,1
60714,1
60803,0
60913,1
60914,3
60915,2
60950,69
60954,1
60970,66
60985,1
61008,213
61010,1
61021,1
61032,23
61065,1
61071,69
61072,1
61101,2
61102,1
61103,1
61107,1
61111,2
61115,2
61244,65
61265,1
61270,1
61282,2
61350,27
61361,1
61401,40
61438,1
61442,1
61443,1
61516,0
61535,1
61554,2
61568,1
61571,3
61614,2
61704,2
61727,1
61738,0
61754,1
61821,2
61822,3
61846,1
61847,1
61937,1
61953,1
62010,1
62014,1
62025,1
62034,1
62035,1
62040,2
62049,1
62052,1
62056,215
62062,1
62077,1
62086,0
62225,1
62226,2
62230,5
62249,2
62254,1
62263,1
62265,2
62269,1
62293,1
62305,1
62414,1
62454,1
62521,13
62558,2
62629,1
62656,1
62661,1
62684,1
62707,44
62711,1
62839,2
62863,2
62902,36
62903,1
62918,62
62948,153
62951,1
62959,140
63005,36
63010,2
63011,1
63016,1
63021,2
63026,1
63028,69
63043,27
63051,1
63052,1
63084,1
63090,244
63114,37
63119,1
63121,0
63139,1
63143,1
63301,4
63303,4
63341,0
63367,3
63368,1
63376,2
63379,0
63385,1
63459,1
63501,1
63640,1
63701,1
63755,31
63801,0
63852,1
63901,13
64014,1
64015,114
64024,1
64030,157
64037,0
64052,1
64055,0
64060,1
64063,0
64064,1
64070,1
64079,1
64082,2
64093,1
64118,1
64126,46
64145,64
64152,1
64154,32
64155,0
64503,1
64622,1
64683,1
64744,196
64759,1
64801,1
64804,1
64834,1
64865,1
65041,1
65049,1
65065,33
65202,1
65239,0
65248,1
65301,0
65401,1
65453,4
65459,1
65606,1
65613,26
65616,1
65625,1
65632,1
65706,4
65711,1
65721,26
65724,1
65725,1
65737,1
65742,1
65775,24
65802,2
65803,109
65810,2
66027,2
66030,2
66046,1
66047,1
66048,1
66049,1
66061,890
66062,0
66067,55
66083,0
66086,2
66111,5
66202,1
66206,1
66209,1
66213,2
66215,1
66216,229
66221,2
66442,1
66509,1
66606,1
66609,44
66617,1
66714,1
66720,127
66743,1
66763,84
66801,1
67037,1
67204,0
67207,51
67208,1
67209,56
67217,1
67219,56
67226,2
67356,1
67357,1
67460,1
67501,1
67522,0
67701,0
67735,1
67752,1
67837,1
67859,1
68005,13
68105,1
68116,1
68135,1
68136,1
68138,1
68164,2
68428,1
68430,35
68502,2
68503,1
68504,1
68516,2
68528,82
68743,1
68901,1
68949,0
69301,1
69361,1
70047,1
70058,150
70062,64
70065,134
70075,1
70087,3
70112,1
70114,1
70343,1
70346,2
70364,1
70401,1
70403,61
70427,1
70433,1
70435,1
70444,1
70445,1
70448,1
70452,0
70454,1
70458,147
70460,1
70503,144
70505,1
70506,1
70507,1
70508,25
70515,1
70518,1
70520,0
70523,1
70555,1
70589,1
70605,2
70611,2
70655,1
70663,1
70665,1
70726,1
70734,2
70737,1
70749,0
70754,0
70764,1
70785,1
70816,127
71037,1
71055,1
71078,1
71105,85
71106,0
71111,1
71129,2
71201,1
71203,3
71225,1
71234,1
71251,1
71270,1
71291,1
71303,55
71373,1
71418,1
71449,0
71457,1
71463,1
71602,0
71701,1
71825,1
71832,0
71913,18
72002,4
72007,1
72015,2
72019,1
72023,0
72032,14
72034,3
72076,3
72088,1
72101,1
72103,2
72113,1
72116,1
72118,174
72120,1
72143,109
72162,1
72207,1
72209,14
72211,1
72212,1
72223,0
72331,1
72364,2
72401,29
72404,1
72456,1
72601,2
72653,1
72701,1
72703,1
72712,21
72715,0
72756,4
72758,4
72762,76
72764,1
72802,145
72847,1
72903,1
72908,90
72917,1
72921,2
72936,1
72957,1
73002,1
73003,1
73005,1
73010,0
73012,4
73018,4
73025,2
73034,27
73044,1
73049,66
73054,0
73064,2
73065,2
73071,1
73072,3
73077,1
73078,1
73086,3
73089,2
73090,1
73099,2
73104,0
73107,2
73110,1
73112,361
73114,13
73115,132
73116,1
73120,2
73122,1
73127,63
73130,2
73139,2
73149,101
73150,1
73160,90
73165,2
73170,9
73173,1
73401,4
73505,88
73507,1
73521,94
73601,1
73626,1
73644,1
73662,1
73701,33
73703,27
73705,1
73717,0
73742,1
73762,1
73832,0
73923,1
74006,174
74008,1
74011,1
74012,87
74013,1
74017,1
74019,3
74026,0
74037,1
74048,0
74055,5
74059,1
74063,3
74066,7
74074,224
74076,1
74085,1
74104,1
74105,184
74112,1
74114,7
74115,605
74128,1
74131,1
74132,2
74133,29
74134,1
74136,3
74137,1
74145,39
74331,2
74344,2
74401,46
74403,71
74429,1
74454,1
74462,0
74467,2
74477,1
74501,65
74523,16
74604,2
74631,1
74647,1
74701,1
74804,151
74824,1
74839,1
74854,1
74857,1
74953,29
74955,1
74960,1
75001,4
75002,2
75006,93
75007,6
75013,154
75019,3
75020,2
75022,3
75023,79
75024,3
75025,3
75028,2
75032,4
75033,2
75034,5
75035,3
75039,1
75041,139
75043,2
75051,12
75052,4
75054,1
75056,1
75057,1
75058,1
75060,1
75061,45
75062,21
75065,2
75067,792
75068,6
75069,331
75070,70
75071,3
75074,392
75075,1
75077,3
75078,2
75080,1
75081,2
75082,2
75087,91
75088,5
75089,2
75090,231
75092,2
75093,2
75094,2
75097,1
75098,2
75104,2
75110,2
75119,1
75134,1
75142,1
75146,50
75149,1
75150,74
75154,3
75160,1
75166,2
75173,1
752,2
75203,40
75204,4
75206,2
75207,41
75209,1
75214,3
75218,1
75228,1
75229,158
75230,0
75233,1
75234,502
75235,67
75238,745
75243,115
75246,29
75249,1
75254,2
75287,2
75357,0
75390,1
75402,35
75407,1
75409,3
75454,0
75455,20
75460,167
75495,0
75497,1
75503,0
7552,1
75602,0
75603,1
75604,1
75645,1
75647,1
75662,2
75670,1
75686,1
75691,1
75701,165
75703,5
75734,44
75751,2
75755,1
75757,0
75762,1
75765,1
75771,2
75779,1
75785,0
75790,1
75791,2
75801,13
75845,1
75901,0
75904,1
75948,1
75951,1
75964,1
75965,0
76001,1
76002,3
76008,4
76009,2
76010,106
76011,170
76012,7
76013,47
76015,103
76016,1
76017,2
76018,1
76020,1
76022,6
76028,108
76034,2
76036,1
76039,2
76040,2
76049,2
76051,213
76053,725
76063,6
76067,1
76085,1
76086,1328
76087,3
76088,1
76092,3
76095,1
76108,56
76111,19
76112,1
76116,259
76117,37
76118,1
76123,2
76126,5
76131,18
76132,2
76133,2
76135,4
76140,42
76148,3
76177,1
76179,28
76180,1
76182,2
76205,173
76207,1
76208,1
76210,73
76227,1
76234,1198
76239,1
76240,19
76244,3
76247,1
76248,3
76250,1
76258,1
76262,5
76271,1
76306,24
76308,2
76310,20
76501,2
76502,5
76504,1
76513,2
76522,1
76524,1
76528,2
76534,1
76537,1
76539,3
76542,8
76543,92
76548,2
76549,3
76556,1
76633,1
76657,1
76665,7
76682,1
76692,1
76705,2
76706,178
76801,1
76802,1
76844,0
76871,1
76906,1
77002,0
77005,1
77006,1
77007,3
77008,16
77010,1
77013,0
77018,210
77022,1
77030,1
77033,0
77034,169
77035,1
77037,433
77040,3
77044,4
77045,1
77047,1
77049,1
77055,3
77057,2
77058,1
77060,1
77062,1
77064,2
77065,217
77069,1
77070,87
77073,2
77074,443
77083,2
77084,5
77087,526
77088,1
77090,1
77091,1
77092,1
77094,1
77095,4
77301,471
77303,1
77304,3
77316,1
77320,1
77327,0
77336,1
77339,191
77345,1
77346,5
77354,1
77355,8
77356,3
77365,3
77371,1
77372,2
77373,3
77375,2
77377,4
77379,4
77380,3
77382,5
77384,3
77385,1
77387,1
77388,1
77389,1
77396,2
77406,0
77407,1
77423,1
77429,6
77433,7
77435,1
77437,48
77441,2
77449,3
77450,121
77459,2
77461,1
77476,1
77477,1
77478,1
77479,2
77493,3
77494,6
77498,0
77504,89
77505,318
77507,1
77510,0
77511,1
77515,1
77517,1
77521,1
77523,110
77532,1
77536,2
77539,2
77546,2
77554,1
77562,232
77565,1
77568,370
77571,3
77573,10
77581,1
77584,0
77586,2
77587,77
77591,1
77598,64
77627,0
77630,1
77651,1
77707,592
77833,1
77840,71
77845,1
77879,1
77901,1
77904,52
77905,1
78003,1
78006,257
78015,2
78023,0
78028,60
78041,2
78045,5
78059,2
78061,1
78101,1
78108,1
78109,2
78114,1
78121,2
78130,482
78132,2
78133,2
78148,1
78154,397
78155,2
78163,2
78209,2
78216,74
78217,7
78218,1
78222,2
78225,1
78229,76
78230,2
78232,1
78234,1
78239,2
78240,3
78242,0
78245,4
78247,2
78248,1
78249,1
78250,2
78253,1
78254,4
78255,2
78256,1
78257,1
78258,7
78259,2
78260,4
78261,1
78332,2
78336,1
78358,6
78363,1
78374,1
78382,2
78411,36
78412,1
78413,0
78414,1
78501,0
78521,1
78550,1
78552,1
78566,1
78572,2
78574,1
78577,126
78588,126
78596,1
78602,18
78610,4
78613,1
78620,2
78621,1
78624,3
78626,357
78628,1
78634,6
78640,102
78641,1
78642,1
78644,2
78653,1
78664,476
78665,3
78666,2
78669,1
78681,3
78701,30
78723,1
78727,2
78735,1
78736,2
78737,1
78738,3
78739,2
78745,1
78746,1
78747,218
78748,3
78752,118
78753,103
78756,78
78757,1
78758,69
78759,3
78801,2
78840,1
78884,1
79008,1
79103,2
79105,0
79109,0
79118,1
79159,1
79416,2
79424,0
79602,1
79603,154
79607,1
79705,1
79760,1
79902,1
79904,1
79907,859
79924,1
79925,386
79927,1
79928,1
79932,1
79936,3
80003,1
80005,1
80012,1
80013,1
80016,2
80022,1
80047,1
80104,3
80108,1
80110,4
80111,1
80120,1
80123,1
80126,2
80127,2
80128,4
80129,1
80130,1
80132,2
80133,2
80134,6
80135,1
80202,2
80204,1
80206,1
80210,2
80211,1
80214,520
80216,2
80218,1
80220,1
80226,1
80227,2
80228,1
80229,213
80233,1
80234,43
80238,2
80249,1
80260,1
80301,73
80302,0
80401,1
80424,1
80433,1
80435,1
80465,2
80487,125
80501,167
80503,1
80504,2
80516,47
80521,2
80524,47
80525,133
80526,2
80528,93
80534,1
80537,0
80538,176
80542,1
80547,1
80549,1
80601,1
80621,1
80631,169
80817,2
80831,1
80902,1
80903,1
80909,212
80911,1
80915,139
80918,0
80919,2
80920,1
80921,1
80923,1
80925,1
80937,1
81007,1
81050,1
81052,1
81082,0
81089,1
81101,0
81122,3
81251,1
81301,43
81303,0
81501,0
81506,108
81507,1
81611,1
81621,1
81623,1
81632,1
82001,116
82009,1
82070,28
82072,1
82604,8
82609,1
82649,1
82717,1
82901,11
82902,38
82941,1
83401,12
83404,1
83440,69
83501,1
83605,223
83616,1
83617,1
83642,200
83646,1
83661,1
83686,1
83702,1
83704,1
83705,22
83716,2
83835,1
83858,1
83864,1
84005,1
84010,0
84020,1
84029,0
84032,0
84036,1
84045,1
84057,77
84062,2
84065,1
84066,0
84093,2
84094,2
84095,0
84096,1
84098,1
84101,23
84105,2
84106,1
84117,1
84118,1
84121,1
84123,1
84124,1
84128,3
84129,1
84337,0
84340,1
84601,1
84604,1
84721,2
84767,0
84770,2
84780,18
85003,1
85006,1
85007,1
85012,1
85013,0
85014,2
85016,2
85019,165
85021,1
85022,17
85023,1
85024,1
85027,1
85028,0
85029,1
85032,220
85033,1
85034,1
85041,1
85042,2
85043,3
85044,2
85045,1
85048,1
85051,1
85053,1
85054,1
85083,1
85085,2
85086,5
85118,2
85119,2
85120,1
85122,1
85123,1
85131,1
85138,1
85140,1
85142,4
85143,3
85201,1
85202,63
85205,1
85206,1
85207,3
85208,1
85209,129
85210,179
85212,2
85213,30
85215,0
85220,21
85224,4
85225,559
85226,150
85233,3
85234,1
85248,4
85249,1
85250,1
85251,4
85252,1
85253,1
85254,0
85255,4
85257,217
85258,6
85259,1
85260,600
85262,1
85266,1
85268,4
85281,37
85282,3
85283,1
85284,1
85286,3
85295,1
85296,1
85297,2
85298,2
85301,1
85302,2
85303,1
85304,1
85305,1
85306,1
85308,18
85310,1
85312,0
85318,2
85321,1
85323,54
85326,2
85327,1
85331,3
85335,1
85338,131
85339,3
85340,3
85345,2
85348,1
85351,1
85353,3
85355,1
85363,1
85364,1
85365,0
85374,91
85379,1
85381,429
85382,148
85383,1
85387,1
85392,1
85396,2
85534,1
85541,1
85546,21
85602,1
85623,0
85625,1
85637,1
85641,3
85653,2
85704,1
85705,74
85710,223
85711,74
85716,1
85718,1
85719,1
85737,1
85741,124
85743,98
85747,0
85749,2
85750,1
85756,2
86001,197
86004,1
86301,1
86314,171
86315,1
86323,1
86326,41
86332,1
86333,0
86336,2
86401,2
86403,2
86404,1
86406,2
86409,90
86411,0
86413,3
86429,65
86440,1
86442,0
87015,1
87031,1
87043,1
87048,1
87104,1
87108,1
87109,26
87110,1
87111,2
87112,1
87113,126
87114,3
87120,1
87123,2
87124,1
87144,2
87505,8
87507,111
87529,0
87710,1
87732,1
87740,33
88005,2
88011,1
88044,2
88061,1
88101,2
88210,1
88330,2
89002,3
89005,1
89011,1
89012,1
89014,81
89015,16
89029,1
89030,117
89031,4
89044,1
89048,1
89052,6
89060,1
89061,1
89074,4
89077,1
89081,1
89084,1
89104,14
89108,3
89109,1
89112,1
89113,95
89115,2
89118,273
89121,65
89122,245
89128,1
89129,4
89130,281
89131,6
89135,1
89139,2
89144,1
89145,1
89146,40
89147,1
89148,1
89149,2
89169,24
89179,1
89183,2
89410,1
89433,1
89434,1
89436,2
89441,2
89449,1
89502,10
89503,1
89508,1
89509,2
89511,267
89519,0
89523,2
89533,1
89701,2
89703,2
90005,1
90006,1
90011,10
90016,1
90018,1
90019,1
90023,1
90024,1
90025,1
90026,2
90028,2
90034,6
90035,1
90036,3
90038,167
90039,1
90041,3
90042,1
90045,4
90046,1
90047,0
90048,1
90056,2
90061,2
90064,3
90065,1
90066,3
90067,1
90069,2
90130,1
90201,1
90212,2
90213,0
90222,1
90230,2
90245,1
90248,1
90250,2
90254,3
90260,1
90265,2
90272,2
90274,1
90277,5
90278,582
90280,35
90284,4
90291,0
90292,348
90293,1
90301,1
90302,9
90305,1
90401,1
90404,1
90405,1
90406,1
90502,1
90503,4
90504,0
90505,3
90601,1
90604,0
90605,407
90606,1
90620,2
90623,0
90630,0
90631,124
90638,6
90640,2
90650,1
90660,2
90670,2
90703,1
90706,46
90710,75
90712,1
90713,2
90715,1
90717,1
90720,2
90723,125
90731,0
90732,1
90746,1
90749,1
90802,1
90803,1
90804,1
90806,62
90807,465
90808,6
90810,1
90813,5
90814,3
90815,4
91006,15
91007,1
91010,2
91012,1
91016,2
91030,2
91040,1
91042,1
91103,1
91104,1
91106,18
91108,1
91203,0
91204,107
91205,1
91206,1
91208,38
91224,0
9128,1
91301,5
91302,1
91303,10
91304,6
91307,1
91311,81
91316,2
91320,23
91321,2
91325,1
91326,1
91331,1
91335,5
91340,1
91342,2
91343,3
91344,6
91350,170
91351,1
91352,0
91354,7
91355,4
91360,4
91361,9
91362,366
91367,1
91376,1
91381,4
91384,22
91387,6
91390,5
91392,1
91401,1
91405,2
91406,42
91411,2
91423,1
91504,1
91505,47
91510,1
91601,150
91604,2
91605,2
91606,1
91632,2
91646,1
91701,4
91702,3
91706,3
91709,6
91710,48
91711,4
91722,1142
91729,0
91730,4
91732,1
91737,3
91739,4
91740,3
91741,0
91744,1
91745,33
91748,1
91752,4
91761,2
91762,171
91763,170
91765,2
91766,62
91767,1
91773,6
91775,2
91776,157
91784,4
91786,3
91789,1
91790,0
91791,1
91801,48
91803,1
91901,4
91908,0
91910,33
91911,374
91913,2
91914,1
91915,2
91917,1
91932,0
91935,1
91941,2
91942,4
91945,555
91950,134
91977,39
91978,2
92003,1
92007,4
92008,1
92009,4
92010,1
92011,2
92019,0
92020,270
92021,6
92024,3
92025,53
92026,140
92027,3
92028,3
92029,66
92037,0
92040,4
92047,1
92054,46
92055,1
92056,1
92057,7
92058,3
92061,1
92064,3
92065,38
92069,202
92071,4
92075,2
92078,6
92081,188
92082,1
92084,0
92085,1
92101,3
92103,76
92104,16
92106,4
92107,1
92109,3
92110,1
92111,29
92112,1
92114,1
92115,1
92117,1
92119,2
92120,1
92121,1
92122,2
92123,354
92124,1
92126,19
92127,4
92128,6
92129,3
92130,1
92131,5
92154,6
92173,1
92201,1
92203,1
92211,2
92220,80
92223,90
92225,1
92234,1
92241,1
92243,1
92251,1
92253,1
92260,5
92264,6
92268,3
92277,2
92284,1
92305,0
92307,3
92308,2
92311,3
92313,0
92314,2
92316,12
92320,1
92324,2
92325,0
92335,358
92336,6
92340,1
92342,3
92344,1
92345,3
92346,19
92352,1
92354,46
92371,1
92372,1
92373,2
92376,0
92382,1
92391,1
92392,129
92393,0
92394,2
92395,17
92397,1
92399,3
92405,0
92407,1
92408,3
92410,175
92501,2
92503,8
92504,205
92505,0
92506,6
92507,2
92508,1
92509,3
92516,0
92530,4
92532,2
92543,1
92544,4
92545,3
92555,2
92562,427
92563,5
92567,1
92570,167
92571,2
92583,9
92584,3
92585,1
92586,4
92587,3
92590,134
92591,4
92592,7
92593,1
92595,2
92596,2
92602,2
92603,1
92604,1
92606,1
92610,0
92612,2
92615,0
92618,96
92620,1
92625,1
92626,4
92627,217
92628,1
92629,2
92630,6
92646,3
92647,63
92648,41
92649,6
92651,2
92653,1
92656,5
92657,1
92660,3
92663,6
92672,5
92673,3
92675,5
92677,4
92678,1
92679,4
92683,63
92688,7
92691,5
92703,1
92704,2
92705,3
92707,0
92708,1
92802,1
92804,1
92805,1
92806,91
92807,1
92808,1
92817,3
92821,215
92831,4
92832,1
92833,81
92834,1
92837,1
92840,1
92841,1
92844,26
92845,2
92860,21
92861,1
92865,4
92866,1
92867,68
92868,1
92869,4
92870,6
92879,1
92880,57
92881,1
92882,5
92883,2
92886,4
92887,2
93001,1
93003,115
93004,2
93010,3
93012,4
93013,1
93021,74
93022,3
93030,1
93033,1
93035,2
93036,1
93041,1
93060,3
93063,10
93065,151
93101,3
93105,1
93111,1
93117,175
93210,1
93230,4
93238,1
93240,1
93245,1
93257,1
93265,0
93274,1
93277,4
93291,2
93292,3
93306,1
93308,1
93311,3
93313,1
93314,0
93402,1
93405,1
93420,2
93422,1
93436,4
93437,1
93445,1
93446,1
93455,5
93463,1
93501,2
93510,5
93516,1
93527,0
93534,52
93536,3
93544,1
93546,1
93550,0
93551,2
93552,1
93553,1
93555,4
93561,3
93612,1
93614,1
93635,3
93638,1
93644,1
93703,2
93710,249
93720,2
93723,1
93727,68
93730,1
93747,1
93901,1
93906,43
93921,1
93922,1
93924,1
93940,2
93950,1
93955,1
94010,1
94015,1
94024,1
94040,1
94043,57
94066,2
94080,1
94083,1
94086,1
94102,1
94103,12
94108,1
94109,1
94112,1
94114,6
94122,1
94123,2
94131,2
94134,1
94401,1
94402,1
94501,17
94503,0
94506,1
94509,1
94510,1
94513,1
94518,1
94519,3
94520,166
94523,2
94526,2
94530,1
94533,1
94534,2
94536,1
94538,134
94541,243
94542,0
94549,2
94550,2
94551,25
94552,1
94553,1
94555,1
94558,2
94559,1
94561,3
94564,0
94566,2
94568,38
94571,1
94577,1
94582,1
94588,4
94589,33
94590,85
94596,40
94598,1
94602,1
94607,1
94619,1
94706,1
94709,1
94803,1
94928,1
94930,2
94941,1
94952,1
94954,3
94957,1
94965,1
95003,2
95005,1
95006,1
95008,1
95020,2
95023,116
95032,2
95035,1
95051,2
95066,1
95117,1
95120,1
95121,1
95123,3
95124,75
95125,3
95126,0
95128,68
95129,1
95133,1
95148,1
95204,1
95205,2
95209,1
95240,3
95242,2
95252,1
95258,2
95301,2
95304,173
95330,10
95336,2
95337,1
95338,1
95344,0
95350,2
95351,55
95355,1
95356,2
95357,1
95358,1
95361,2
95368,1
95370,1
95377,6
95380,1
95382,1
95391,2
95403,1
95404,128
95407,2
95409,1
95420,1
95441,1
95490,1
95603,16
95608,2
95610,14
95620,3
95621,1
95624,130
95630,1
95642,2
95648,2
95661,159
95662,2
95663,1
95667,1
95670,1
95677,3
95678,2
95682,2
95687,104
95688,1
95691,1
95722,1
95726,1
95746,1
95758,37
95762,2
95765,1
95819,1
95823,271
95824,3
95825,0
95827,1
95829,1
95834,3
95841,87
95843,1
95864,1
95901,10
95903,1
95928,217
95945,4
95959,1
95966,2
95975,1
95993,1
96001,1
96002,4
